UTILITY CHARACTERISTICS,,,,,,TOTAL,,
,,,,,,Revenue,Sales,Customers
Year,Month,Utility Number,Utility Name,State,Data Status,Thousands Dollars,Megawatthours,Count
2013,6,10171,Kentucky Utilities Co,VA,Final,5015,55632,28708
2013,7,10171,Kentucky Utilities Co,KY,Final,123775,1592588,511084
2013,7,10171,Kentucky Utilities Co,TN,Final,1,7,4
2013,7,10171,Kentucky Utilities Co,VA,Final,5438,59992,28715
2013,8,10171,Kentucky Utilities Co,KY,Final,125591,1658219,511875
2013,8,10171,Kentucky Utilities Co,TN,Final,0,5,4
2013,8,10171,Kentucky Utilities Co,VA,Final,5204,60258,28695
2013,9,10171,Kentucky Utilities Co,KY,Final,109616,1424438,512255
2013,9,10171,Kentucky Utilities Co,TN,Final,0,6,4
2013,9,10171,Kentucky Utilities Co,VA,Final,4725,52725,28662
2013,10,10171,Kentucky Utilities Co,KY,Final,107308,1429453,512926
2013,10,10171,Kentucky Utilities Co,TN,Final,0,5,4
2013,10,10171,Kentucky Utilities Co,VA,Final,5096,60274,28694
2013,11,10171,Kentucky Utilities Co,KY,Final,113274,1526130,513815
2013,11,10171,Kentucky Utilities Co,TN,Final,1,9,4
2013,11,10171,Kentucky Utilities Co,VA,Final,6622,79066,28685
2013,12,10171,Kentucky Utilities Co,KY,Final,128079,1654653,514049
2013,12,10171,Kentucky Utilities Co,TN,Final,1,15,4
2013,12,10171,Kentucky Utilities Co,VA,Final,8041,90085,28678
2013,1,10210,Ketchikan Public Utilities,AK,Final,1627,17217,7446
2013,2,10210,Ketchikan Public Utilities,AK,Final,1587,16736,7439
2013,3,10210,Ketchikan Public Utilities,AK,Final,1386,14533,7432
2013,4,10210,Ketchikan Public Utilities,AK,Final,1466,14942,7489
2013,5,10210,Ketchikan Public Utilities,AK,Final,1394,14136,7526
2013,6,10210,Ketchikan Public Utilities,AK,Final,1203,11945,7571
2013,7,10210,Ketchikan Public Utilities,AK,Final,1167,11558,7600
2013,8,10210,Ketchikan Public Utilities,AK,Final,1260,12730,7546
2013,9,10210,Ketchikan Public Utilities,AK,Final,1317,13474,7498
2013,10,10210,Ketchikan Public Utilities,AK,Final,1244,12936,7550
2013,11,10210,Ketchikan Public Utilities,AK,Final,1378,14410,7553
2013,12,10210,Ketchikan Public Utilities,AK,Final,1487,15666,7522
2013,1,10331,Kingsport Power Co,TN,Final,14343,193159,47230
2013,2,10331,Kingsport Power Co,TN,Final,12953,176856,47256
2013,3,10331,Kingsport Power Co,TN,Final,14310,190226,47304
2013,4,10331,Kingsport Power Co,TN,Final,10115,141175,47234
2013,5,10331,Kingsport Power Co,TN,Final,11528,156293,47245
2013,6,10331,Kingsport Power Co,TN,Final,12071,162278,47264
2013,7,10331,Kingsport Power Co,TN,Final,13214,177621,47296
2013,8,10331,Kingsport Power Co,TN,Final,12808,172049,47281
2013,9,10331,Kingsport Power Co,TN,Final,11153,149161,47239
2013,10,10331,Kingsport Power Co,TN,Final,11558,157437,47216
2013,11,10331,Kingsport Power Co,TN,Final,13074,175970,47245
2013,12,10331,Kingsport Power Co,TN,Final,14187,193514,47363
2013,1,10421,Knoxville Utilities Board,TN,Final,48458,486732,196789
2013,2,10421,Knoxville Utilities Board,TN,Final,41075,451925,196493
2013,3,10421,Knoxville Utilities Board,TN,Final,44006,460629,197357
2013,4,10421,Knoxville Utilities Board,TN,Final,39237,420742,197549
2013,5,10421,Knoxville Utilities Board,TN,Final,35620,378977,197620
2013,6,10421,Knoxville Utilities Board,TN,Final,44196,450605,198356
2013,7,10421,Knoxville Utilities Board,TN,Final,48570,497260,198745
2013,8,10421,Knoxville Utilities Board,TN,Final,46977,485164,200123
2013,9,10421,Knoxville Utilities Board,TN,Final,45844,492489,199116
2013,10,10421,Knoxville Utilities Board,TN,Final,35560,404659,198116
2013,11,10421,Knoxville Utilities Board,TN,Final,34433,383778,197996
2013,12,10421,Knoxville Utilities Board,TN,Final,43659,486964,198020
2013,1,10433,Kodiak Electric Assn Inc,AK,Final,2062,12148,5842
2013,2,10433,Kodiak Electric Assn Inc,AK,Final,2262,13473,5849
2013,3,10433,Kodiak Electric Assn Inc,AK,Final,2179,12977,5841
2013,4,10433,Kodiak Electric Assn Inc,AK,Final,2272,13433,5848
2013,5,10433,Kodiak Electric Assn Inc,AK,Final,1826,10523,5849
2013,6,10433,Kodiak Electric Assn Inc,AK,Final,1706,9808,5835
2013,7,10433,Kodiak Electric Assn Inc,AK,Final,1870,11107,5834
2013,8,10433,Kodiak Electric Assn Inc,AK,Final,2095,12603,5848
2013,9,10433,Kodiak Electric Assn Inc,AK,Final,2110,12631,5862
2013,10,10433,Kodiak Electric Assn Inc,AK,Final,2140,13098,5863
2013,11,10433,Kodiak Electric Assn Inc,AK,Final,1790,10673,5868
2013,12,10433,Kodiak Electric Assn Inc,AK,Final,1777,10700,5855
2013,1,10451,Kotzebue Electric Assn Inc,AK,Final,783,1949,1273
2013,2,10451,Kotzebue Electric Assn Inc,AK,Final,741,1839,1272
2013,3,10451,Kotzebue Electric Assn Inc,AK,Final,703,1741,1271
2013,4,10451,Kotzebue Electric Assn Inc,AK,Final,773,1924,1270
2013,5,10451,Kotzebue Electric Assn Inc,AK,Final,608,1576,1270
2013,6,10451,Kotzebue Electric Assn Inc,AK,Final,616,1598,1271
2013,7,10451,Kotzebue Electric Assn Inc,AK,Final,568,1463,1272
2013,8,10451,Kotzebue Electric Assn Inc,AK,Final,572,1473,1269
2013,9,10451,Kotzebue Electric Assn Inc,AK,Final,635,1658,1273
2013,10,10451,Kotzebue Electric Assn Inc,AK,Final,601,1561,1280
2013,11,10451,Kotzebue Electric Assn Inc,AK,Final,724,1759,1275
2013,12,10451,Kotzebue Electric Assn Inc,AK,Final,748,1821,1274
2013,1,10454,Kootenai Electric Cooperative,ID,Final,3590,45849,22467
2013,1,10454,Kootenai Electric Cooperative,WA,Final,21,270,77
2013,2,10454,Kootenai Electric Cooperative,ID,Final,3352,42951,22511
2013,2,10454,Kootenai Electric Cooperative,WA,Final,17,223,77
2013,3,10454,Kootenai Electric Cooperative,ID,Final,2792,34681,22518
2013,3,10454,Kootenai Electric Cooperative,WA,Final,14,174,77
2013,4,10454,Kootenai Electric Cooperative,ID,Final,2726,33852,22574
2013,4,10454,Kootenai Electric Cooperative,WA,Final,12,155,77
2013,5,10454,Kootenai Electric Cooperative,ID,Final,2407,28757,22602
2013,5,10454,Kootenai Electric Cooperative,WA,Final,9,115,77
2013,6,10454,Kootenai Electric Cooperative,ID,Final,2375,28851,22644
2013,6,10454,Kootenai Electric Cooperative,WA,Final,10,125,76
2013,7,10454,Kootenai Electric Cooperative,ID,Final,2589,31791,22505
2013,7,10454,Kootenai Electric Cooperative,WA,Final,12,148,76
2013,8,10454,Kootenai Electric Cooperative,ID,Final,2765,34308,22595
2013,8,10454,Kootenai Electric Cooperative,WA,Final,12,144,76
2013,9,10454,Kootenai Electric Cooperative,ID,Final,2518,30579,22497
2013,9,10454,Kootenai Electric Cooperative,WA,Final,10,125,76
2013,10,10454,Kootenai Electric Cooperative,ID,Final,2473,29727,22593
2013,10,10454,Kootenai Electric Cooperative,WA,Final,12,148,77
2013,11,10454,Kootenai Electric Cooperative,ID,Final,3206,36491,22649
2013,11,10454,Kootenai Electric Cooperative,WA,Final,17,206,78
2013,12,10454,Kootenai Electric Cooperative,ID,Final,3879,45431,22679
2013,12,10454,Kootenai Electric Cooperative,WA,Final,23,273,78
2013,1,10596,City of Lake Crystal - (MN),MN,Final,241,1704,1209
2013,2,10596,City of Lake Crystal - (MN),MN,Final,186,1302,1211
2013,3,10596,City of Lake Crystal - (MN),MN,Final,181,1262,1213
2013,4,10596,City of Lake Crystal - (MN),MN,Final,190,1336,1213
2013,5,10596,City of Lake Crystal - (MN),MN,Final,177,1243,1213
2013,6,10596,City of Lake Crystal - (MN),MN,Final,186,1290,1214
2013,7,10596,City of Lake Crystal - (MN),MN,Final,255,1774,1214
2013,8,10596,City of Lake Crystal - (MN),MN,Final,223,1553,1214
2013,9,10596,City of Lake Crystal - (MN),MN,Final,223,1503,1211
2013,10,10596,City of Lake Crystal - (MN),MN,Final,185,1255,1212
2013,11,10596,City of Lake Crystal - (MN),MN,Final,180,1220,1210
2013,12,10596,City of Lake Crystal - (MN),MN,Final,239,1618,1213
2013,1,10704,City of Lansing - (MI),MI,Final,21123,185912,96213
2013,2,10704,City of Lansing - (MI),MI,Final,20037,175380,96340
2013,3,10704,City of Lansing - (MI),MI,Final,19899,171957,96452
2013,4,10704,City of Lansing - (MI),MI,Final,18851,162985,95905
2013,5,10704,City of Lansing - (MI),MI,Final,20285,162896,95893
2013,6,10704,City of Lansing - (MI),MI,Final,23923,185702,95846
2013,7,10704,City of Lansing - (MI),MI,Final,22726,190731,95877
2013,8,10704,City of Lansing - (MI),MI,Final,22651,196767,95956
2013,9,10704,City of Lansing - (MI),MI,Final,20969,196175,95995
2013,10,10704,City of Lansing - (MI),MI,Final,20132,172373,96019
2013,11,10704,City of Lansing - (MI),MI,Final,19734,167386,96338
2013,12,10704,City of Lansing - (MI),MI,Final,20155,173283,96454
2013,1,10906,City of Lenoir - (TN),TN,Final,12968,133344,60036
2013,2,10906,City of Lenoir - (TN),TN,Final,11470,123724,59206
2013,3,10906,City of Lenoir - (TN),TN,Final,11270,120183,60233
2013,4,10906,City of Lenoir - (TN),TN,Final,10938,116040,60220
2013,5,10906,City of Lenoir - (TN),TN,Final,10346,107722,60097
2013,6,10906,City of Lenoir - (TN),TN,Final,13845,141460,60552
2013,7,10906,City of Lenoir - (TN),TN,Final,14156,146408,60207
2013,8,10906,City of Lenoir - (TN),TN,Final,14795,153667,60715
2013,9,10906,City of Lenoir - (TN),TN,Final,13957,148727,60568
2013,10,10906,City of Lenoir - (TN),TN,Final,10840,116992,60803
2013,11,10906,City of Lenoir - (TN),TN,Final,10723,115798,60690
2013,12,10906,City of Lenoir - (TN),TN,Final,12015,127820,60348
2013,1,11018,Lincoln Electric System,NE,Final,19240,280240,130692
2013,2,11018,Lincoln Electric System,NE,Final,17506,246393,130748
2013,3,11018,Lincoln Electric System,NE,Final,18118,258685,130853
2013,4,11018,Lincoln Electric System,NE,Final,16836,234129,130926
2013,5,11018,Lincoln Electric System,NE,Final,18711,246817,130992
2013,6,11018,Lincoln Electric System,NE,Final,22411,277629,131072
2013,7,11018,Lincoln Electric System,NE,Final,30903,317601,131249
2013,8,11018,Lincoln Electric System,NE,Final,28827,321978,131432
2013,9,11018,Lincoln Electric System,NE,Final,24471,274777,131557
2013,10,11018,Lincoln Electric System,NE,Final,18557,239876,131723
2013,11,11018,Lincoln Electric System,NE,Final,16577,246049,131680
2013,12,11018,Lincoln Electric System,NE,Final,19737,292417,131915
2013,1,11118,Lockhart Power Co,SC,Final,1558,16431,6254
2013,2,11118,Lockhart Power Co,SC,Final,1580,16466,6235
2013,3,11118,Lockhart Power Co,SC,Final,1521,16205,6217
2013,4,11118,Lockhart Power Co,SC,Final,1402,15165,6235
2013,5,11118,Lockhart Power Co,SC,Final,1289,14274,6205
2013,6,11118,Lockhart Power Co,SC,Final,1429,15382,6225
2013,7,11118,Lockhart Power Co,SC,Final,1511,16166,6218
2013,8,11118,Lockhart Power Co,SC,Final,1556,17697,6215
2013,9,11118,Lockhart Power Co,SC,Final,1503,16779,6211
2013,10,11118,Lockhart Power Co,SC,Final,1331,15528,6219
2013,11,11118,Lockhart Power Co,SC,Final,1118,13503,6233
2013,12,11118,Lockhart Power Co,SC,Final,1561,15518,6263
2013,1,11135,City of Logan - (UT),UT,Final,3150,37030,18264
2013,2,11135,City of Logan - (UT),UT,Final,3131,36797,18261
2013,3,11135,City of Logan - (UT),UT,Final,2790,33157,18126
2013,4,11135,City of Logan - (UT),UT,Final,2742,32261,18101
2013,5,11135,City of Logan - (UT),UT,Final,2708,32872,18599
2013,6,11135,City of Logan - (UT),UT,Final,2756,34207,19566
2013,7,11135,City of Logan - (UT),UT,Final,3150,36505,16359
2013,8,11135,City of Logan - (UT),UT,Final,3593,42496,18308
2013,9,11135,City of Logan - (UT),UT,Final,3452,40250,18150
2013,10,11135,City of Logan - (UT),UT,Final,2903,34190,18009
2013,11,11135,City of Logan - (UT),UT,Final,2854,33880,18111
2013,12,11135,City of Logan - (UT),UT,Final,2770,32483,18155
2013,1,11171,Long Island Power Authority,NY,Final,296078,1460876,1111944
2013,2,11171,Long Island Power Authority,NY,Final,248591,1319740,1112473
2013,3,11171,Long Island Power Authority,NY,Final,288224,1383784,1112217
2013,4,11171,Long Island Power Authority,NY,Final,237984,1274559,1112417
2013,5,11171,Long Island Power Authority,NY,Final,267332,1417999,1112649
2013,6,11171,Long Island Power Authority,NY,Final,338751,1670361,1112009
2013,7,11171,Long Island Power Authority,NY,Final,457545,2104802,1116141
2013,8,11171,Long Island Power Authority,NY,Final,413623,1989100,1112165
2013,9,11171,Long Island Power Authority,NY,Final,341527,1570474,1112762
2013,10,11171,Long Island Power Authority,NY,Final,239895,1412949,1113667
2013,11,11171,Long Island Power Authority,NY,Final,205976,1224530,1113723
2013,12,11171,Long Island Power Authority,NY,Final,269645,1500950,1113376
2013,1,11204,Los Alamos County,NM,Final,4404,55430,8788
2013,2,11204,Los Alamos County,NM,Final,4474,49792,8122
2013,3,11204,Los Alamos County,NM,Final,4098,43990,8899
2013,4,11204,Los Alamos County,NM,Final,3371,40384,8796
2013,5,11204,Los Alamos County,NM,Final,3940,40320,9004
2013,6,11204,Los Alamos County,NM,Final,3404,40096,8921
2013,7,11204,Los Alamos County,NM,Final,3933,48700,10141
2013,8,11204,Los Alamos County,NM,Final,4070,49233,9148
2013,9,11204,Los Alamos County,NM,Final,3496,47210,8542
2013,10,11204,Los Alamos County,NM,Final,3865,48230,8988
2013,11,11204,Los Alamos County,NM,Final,3566,46912,8144
2013,12,11204,Los Alamos County,NM,Final,4047,48435,8873
2013,1,11208,Los Angeles Department of Water & Power,CA,Final,250396,1921247,1477681
2013,2,11208,Los Angeles Department of Water & Power,CA,Final,248006,1878541,1477871
2013,3,11208,Los Angeles Department of Water & Power,CA,Final,229468,1760391,1478079
2013,4,11208,Los Angeles Department of Water & Power,CA,Final,225254,1717132,1478613
2013,5,11208,Los Angeles Department of Water & Power,CA,Final,228284,1769811,1478895
2013,6,11208,Los Angeles Department of Water & Power,CA,Final,252621,1883587,1479094
2013,7,11208,Los Angeles Department of Water & Power,CA,Final,290416,2017365,1481675
2013,8,11208,Los Angeles Department of Water & Power,CA,Final,311076,2087512,1479220
2013,9,11208,Los Angeles Department of Water & Power,CA,Final,283916,1892768,1410257
2013,10,11208,Los Angeles Department of Water & Power,CA,Final,289694,1953065,1408096
2013,11,11208,Los Angeles Department of Water & Power,CA,Final,260893,1902171,1406647
2013,12,11208,Los Angeles Department of Water & Power,CA,Final,259107,1861258,1406361
2013,1,11241,Entergy Louisiana LLC,LA,Final,198552,2715153,673940
2013,2,11241,Entergy Louisiana LLC,LA,Final,188291,2573724,673311
2013,3,11241,Entergy Louisiana LLC,LA,Final,186825,2416128,674569
2013,4,11241,Entergy Louisiana LLC,LA,Final,166676,2377929,676454
2013,5,11241,Entergy Louisiana LLC,LA,Final,169620,2423240,676739
2013,6,11241,Entergy Louisiana LLC,LA,Final,219847,2855690,677802
2013,7,11241,Entergy Louisiana LLC,LA,Final,240209,3028441,678418
2013,8,11241,Entergy Louisiana LLC,LA,Final,241316,3000296,678591
2013,9,11241,Entergy Louisiana LLC,LA,Final,237512,3077476,677837
2013,10,11241,Entergy Louisiana LLC,LA,Final,212033,2798049,677170
2013,11,11241,Entergy Louisiana LLC,LA,Final,171170,2413553,675752
2013,12,11241,Entergy Louisiana LLC,LA,Final,172669,2540742,677135
2013,1,11249,Louisville Gas & Electric Co,KY,Final,78574,952855,394928
2013,2,11249,Louisville Gas & Electric Co,KY,Final,76248,867769,395172
2013,3,11249,Louisville Gas & Electric Co,KY,Final,78438,926748,395135
2013,4,11249,Louisville Gas & Electric Co,KY,Final,67977,830180,394916
2013,5,11249,Louisville Gas & Electric Co,KY,Final,83274,972747,394953
2013,6,11249,Louisville Gas & Electric Co,KY,Final,91512,1073303,394869
2013,7,11249,Louisville Gas & Electric Co,KY,Final,99994,1158381,394782
2013,8,11249,Louisville Gas & Electric Co,KY,Final,100581,1198089,394930
2013,9,11249,Louisville Gas & Electric Co,KY,Final,88442,1008561,395156
2013,10,11249,Louisville Gas & Electric Co,KY,Final,78429,889470,395572
2013,11,11249,Louisville Gas & Electric Co,KY,Final,73779,857761,396386
2013,12,11249,Louisville Gas & Electric Co,KY,Final,84493,963109,396946
2013,1,11251,Loup River Public Power Dist,NE,Final,6896,101263,18938
2013,2,11251,Loup River Public Power Dist,NE,Final,6766,92894,18425
2013,3,11251,Loup River Public Power Dist,NE,Final,6637,92347,18948
2013,4,11251,Loup River Public Power Dist,NE,Final,6472,91704,18958
2013,5,11251,Loup River Public Power Dist,NE,Final,6851,107513,18950
2013,6,11251,Loup River Public Power Dist,NE,Final,6895,85926,19010
2013,7,11251,Loup River Public Power Dist,NE,Final,8304,96670,19039
2013,8,11251,Loup River Public Power Dist,NE,Final,8777,106868,19016
2013,9,11251,Loup River Public Power Dist,NE,Final,8607,103113,19023
2013,10,11251,Loup River Public Power Dist,NE,Final,6520,89893,19004
2013,11,11251,Loup River Public Power Dist,NE,Final,6458,99083,19006
2013,12,11251,Loup River Public Power Dist,NE,Final,7182,100479,19025
2013,1,11273,Lower Valley Energy Inc,ID,Final,268,5887,1627
2013,1,11273,Lower Valley Energy Inc,WY,Final,5295,95811,24654
2013,2,11273,Lower Valley Energy Inc,ID,Final,265,5847,1626
2013,2,11273,Lower Valley Energy Inc,WY,Final,4352,78054,24488
2013,3,11273,Lower Valley Energy Inc,ID,Final,222,4833,1625
2013,3,11273,Lower Valley Energy Inc,WY,Final,3694,64721,24456
2013,4,11273,Lower Valley Energy Inc,ID,Final,228,5143,1621
2013,4,11273,Lower Valley Energy Inc,WY,Final,3320,56235,24461
2013,5,11273,Lower Valley Energy Inc,ID,Final,217,4783,1632
2013,5,11273,Lower Valley Energy Inc,WY,Final,2835,47586,24531
2013,6,11273,Lower Valley Energy Inc,ID,Final,174,3541,1625
2013,6,11273,Lower Valley Energy Inc,WY,Final,2511,40606,24549
2013,7,11273,Lower Valley Energy Inc,ID,Final,219,4576,1628
2013,7,11273,Lower Valley Energy Inc,WY,Final,2437,40294,24578
